transaction_id,name,street,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,price
76522881,parc esta,sims avenue,apartment,14,geylang east,geylang,nov-19,635,11 to 15,1099000
60572518,q bay residences,tampines street 86,condominium,18,tampines west,tampines,mar-19,-1,11 to 15,1280000
12576415,the minton,hougang street 11,condominium,19,lorong ah soo,hougang,feb-18,-1,11 to 15,977500
36258022,the jovell,flora drive,condominium,17,flora drive,pasir ris,jul-19,1033,01 to 05,1268000
28094229,braddell view,braddell hill,apartment,20,toa payoh west,toa payoh,jan-17,1453,06 to 10,1080000
58458826,parc elegance,telok kurau road,apartment,15,frankel,bedok,mar-18,700,01 to 05,895000
95029637,parc botannia,fernvale street,condominium,28,fernvale,sengkang,mar-19,1281,16 to 20,1664520
79565218,the crest,prince charles crescent,condominium,3,alexandra north,bukit merah,apr-19,904,16 to 20,1820600
81986327,heritage view,dover rise,condominium,0,dover,queenstown,sep-21,969,11 to 15,1223000
53101999,highline residences,kim tian road,condominium,3,tiong bahru,bukit merah,aug-17,915,31 to 35,1830200
47187566,parc clematis,jalan lempeng,apartment,5,faber,clementi,jun-20,689,21 to 25,1093000
13146977,the tembusu,tampines road,condominium,19,lorong ah soo,hougang,jul-21,764,06 to 10,1320000
16547671,caspian,lakeside drive,condominium,22,taman jurong,jurong west,jul-18,1195,01 to 05,1310000
91096546,kingsford waterbay,upper serangoon view,apartment,19,kangkar,hougang,nov-17,883,01 to 05,1199176
90425729,rezi 35,lorong 35 geylang,apartment,14,aljunied,geylang,may-18,926,06 to 10,1432500
58999591,hedges park condominium,flora drive,condominium,17,flora drive,pasir ris,feb-18,1001,01 to 05,875000
22054996,seascape,cove way,condominium,4,sentosa,southern islands,dec-21,2680,06 to 10,5654400
69870988,the vue,upper paya lebar road,apartment,19,upper paya lebar,serangoon,aug-17,420,01 to 05,560000
71424640,kovan residences,kovan road,condominium,0,kovan,hougang,jun-18,1798,11 to 15,1950000
19991404,waterbay,edgefield plains,executive condominium,19,punggol field,punggol,mar-21,1098,01 to 05,1100000
26262293,artra,alexandra view,apartment,3,redhill,bukit merah,may-18,786,31 to 35,1570100
36195415,the crest,prince charles crescent,condominium,3,alexandra north,bukit merah,mar-18,947,01 to 05,2022000
27005167,la fleur,lorong 26 geylang,apartment,14,aljunied,geylang,mar-20,420,06 to 10,510000
42776275,euphony gardens,jalan mata ayer,condominium,27,mandai estate,mandai,oct-20,1152,01 to 05,838000
43978667,northoaks,woodlands crescent,executive condominium,25,woodlands east,woodlands,apr-19,1292,06 to 10,805000
46030506,imperial heights,ipoh lane,apartment,15,geylang east,geylang,apr-18,581,11 to 15,810000
96330348,stirling residences,stirling road,apartment,3,mei chin,queenstown,aug-20,1346,11 to 15,2435000
93739910,belmond green,balmoral road,condominium,0,nassim,tanglin,oct-21,-1,01 to 05,2000000
78892914,northwave,woodlands view,executive condominium,25,woodlands east,woodlands,jun-17,753,01 to 05,551000
44375648,royalgreen,anamalai avenue,condominium,10,holland road,bukit timah,apr-21,775,01 to 05,2177000
62819439,normanton park,normanton park,apartment,5,kent ridge,queenstown,aug-21,1066,11 to 15,1917000
47605419,stirling residences,stirling road,apartment,3,mei chin,queenstown,jul-20,689,31 to 35,1399000
17693561,one pearl bank,pearl bank,apartment,3,pearl's hill,outram,jul-19,-1,11 to 15,1654000
12598389,neptune court,marine vista,apartment,15,siglap,bedok,aug-17,1636,01 to 05,1190000
64125028,sims urban oasis,sims drive,condominium,14,aljunied,geylang,feb-18,667,01 to 05,1013600
43893649,martin modern,martin place,condominium,9,institution hill,river valley,mar-18,764,06 to 10,2129100
75584190,the cascadia,bukit timah road,condominium,21,holland road,bukit timah,nov-21,1184,01 to 05,2280000
49873328,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,jul-20,1389,06 to 10,1945000
62761468,the m,middle road,apartment,7,bugis,downtown core,feb-20,592,06 to 10,1444000
49659603,bedok residences,bedok north drive,apartment,16,bedok north,bedok,may-19,570,11 to 15,800000
72309356,escada view,lengkong empat,condominium,14,kembangan,bedok,sep-21,1356,06 to 10,1340000
68366922,tanglin regency,tanglin road,condominium,10,alexandra north,bukit merah,oct-19,980,11 to 15,1360000
77642240,forestville,woodlands drive 16,executive condominium,25,woodlands south,woodlands,may-21,1087,06 to 10,935000
75085332,flamingo valley,siglap road,condominium,15,frankel,bedok,sep-21,1216,01 to 05,1860000
31777343,the watergardens at canberra,canberra drive,apartment,27,sembawang springs,sembawang,aug-21,753,01 to 05,1133000
98466411,riversails,upper serangoon crescent,condominium,19,hougang east,hougang,feb-17,1109,16 to 20,1042000
81092273,park colonial,woodleigh lane,condominium,13,woodleigh,toa payoh,jul-18,1195,11 to 15,1744000
88835951,the venue residences,tai thong crescent,apartment,13,sennett,toa payoh,feb-17,840,16 to 20,1168000
59273355,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,sep-19,1109,06 to 10,1367000
67091746,parc central residences,tampines street 86,executive condominium,18,tampines west,tampines,mar-21,1206,01 to 05,1441000
19765652,bartley residences,lorong how sun,apartment,19,upper paya lebar,serangoon,mar-17,1346,06 to 10,1673888
77772477,eastern lagoon,upper east coast road,condominium,15,frankel,bedok,apr-21,753,06 to 10,1100000
41571278,the glades,bedok rise,condominium,16,bedok south,bedok,jul-20,786,01 to 05,900000
79956007,sophia hills,mount sophia,condominium,9,mount emily,rochor,aug-17,560,01 to 05,1052240
28452334,sea pavilion residences,upper east coast road,apartment,16,bayshore,bedok,may-18,1496,01 to 05,2300000
30832707,the wharf residence,tong watt road,condominium,9,institution hill,river valley,jan-18,1066,11 to 15,2105000
55181973,the watergardens at canberra,canberra drive,apartment,27,sembawang springs,sembawang,aug-21,646,01 to 05,967000
82337138,normanton park,normanton park,apartment,5,kent ridge,queenstown,jan-21,495,06 to 10,866898
28385499,normanton park,normanton park,apartment,5,kent ridge,queenstown,sep-21,947,11 to 15,1645000
62267164,ecopolitan,punggol walk,executive condominium,19,matilda,punggol,sep-21,1367,11 to 15,1420000
87043246,one pearl bank,pearl bank,apartment,3,pearl's hill,outram,nov-20,431,36 to 40,1160000
87047720,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,aug-21,926,01 to 05,990000
73116075,the m,middle road,apartment,7,bugis,downtown core,feb-20,527,01 to 05,1241500
81587834,parc canberra,canberra walk,executive condominium,27,sembawang east,sembawang,jan-21,926,01 to 05,1032000
18230707,kopar at newton,makeway avenue,apartment,9,moulmein,novena,apr-20,1098,01 to 05,2443000
72065517,blossom residences,segar road,executive condominium,23,saujana,bukit panjang,aug-21,1055,11 to 15,1088888
72726386,the navian,jalan eunos,apartment,14,kaki bukit,bedok,may-18,667,01 to 05,1011780
62744025,fourth avenue residences,fourth avenue,apartment,10,coronation road,bukit timah,aug-20,-1,06 to 10,1458000
17143278,midwood,hillview rise,condominium,23,hillview,bukit batok,jul-21,-1,06 to 10,1567000
32480574,rich mansions,bukit timah road,condominium,10,nassim,tanglin,sep-19,3143,11 to 15,4713000
23535856,ki residences at brookvale,brookvale drive,condominium,21,sunset way,clementi,aug-21,753,06 to 10,1459000
67468707,hyll on holland,holland road,condominium,10,leedon park,bukit timah,jun-21,1055,06 to 10,2668500
17859106,estella gardens,flora road,condominium,17,flora drive,pasir ris,jul-18,1485,01 to 05,1308000
18881918,canninghill piers,clarke quay,apartment,6,clarke quay,singapore river,nov-21,409,31 to 35,1315000
41912513,urban treasures,jalan eunos,condominium,14,kaki bukit,bedok,jul-21,700,01 to 05,1346940
51310172,signature at lewis,lewis road,apartment,10,nassim,tanglin,jul-18,980,01 to 05,1650000
85512639,canninghill piers,clarke quay,apartment,6,clarke quay,singapore river,nov-21,732,31 to 35,2446000
22788013,kent ridge hill residences,south buona vista road,apartment,5,pasir panjang 2,queenstown,aug-19,646,01 to 05,963000
94341618,parc esta,sims avenue,apartment,14,geylang east,geylang,jan-19,700,01 to 05,1169000
94034749,bayshore park,bayshore road,condominium,16,bayshore,bedok,aug-18,936,01 to 05,988000
41597315,villa marina,jalan sempadan,condominium,15,frankel,bedok,oct-20,1249,01 to 05,1308888
39354601,stirling residences,stirling road,apartment,3,mei chin,queenstown,jul-18,689,06 to 10,1177000
82652305,esparina residences,compassvale bow,executive condominium,19,compassvale,sengkang,sep-18,1066,11 to 15,1100000
68463865,normanton park,normanton park,apartment,5,kent ridge,queenstown,jan-21,721,01 to 05,1267691
68888647,my manhattan,simei street 3,condominium,18,simei,tampines,jul-21,936,01 to 05,1132000
89244613,northvale,choa chu kang loop,apartment,23,choa chu kang central,choa chu kang,jun-21,1668,01 to 05,1100000
91830832,hillview regency,bukit batok east avenue 2,condominium,23,guilin,bukit batok,dec-18,1109,16 to 20,1030000
18942707,robin residences,robin drive,condominium,10,nassim,tanglin,oct-21,1259,01 to 05,2850000
67649862,sixteen35 residences,lorong 35 geylang,apartment,14,aljunied,geylang,oct-18,753,01 to 05,1058300
75778784,fourth avenue residences,fourth avenue,apartment,10,coronation road,bukit timah,jan-19,1109,01 to 05,2578000
62454725,a treasure trove,punggol walk,condominium,19,matilda,punggol,nov-21,1044,11 to 15,1360000
15523931,taipan regency,haig road,apartment,15,katong,marine parade,feb-18,1184,01 to 05,1100000
98611937,klimt cairnhill,cairnhill road,apartment,9,cairnhill,newton,nov-21,4898,36 to 40,26000000
65636010,clavon,clementi avenue 1,apartment,5,clementi woods,clementi,dec-20,958,06 to 10,1504000
86749616,normanton park,normanton park,apartment,5,kent ridge,queenstown,jan-21,1313,21 to 25,2391761
84218990,park colonial,woodleigh lane,condominium,0,woodleigh,toa payoh,jul-18,678,06 to 10,1277000
75892863,espa,cashew road,condominium,23,dairy farm,bukit panjang,apr-18,1442,01 to 05,1730000
55470688,reflections at keppel bay,keppel bay view,condominium,4,maritime square,bukit merah,mar-21,2659,01 to 05,4000000
56324475,midtown modern,tan quee lan street,apartment,7,bugis,downtown core,may-21,1066,16 to 20,2678940
60278297,euhabitat,jalan eunos,condominium,0,kaki bukit,bedok,mar-21,624,01 to 05,750000
29197074,prospero ville,lorong k telok kurau,apartment,15,frankel,bedok,aug-21,1076,01 to 05,1083000
43670039,north park residences,yishun central 1,apartment,27,yishun central,yishun,aug-17,915,11 to 15,1036800
46024241,the morningside,jalan kuala,apartment,9,institution hill,river valley,may-21,2411,06 to 10,4575000
76840742,east signature,elliot walk,apartment,15,frankel,bedok,apr-18,1001,01 to 05,1268000
51119735,grandeur park residences,bedok south avenue 3,condominium,16,bedok south,bedok,mar-17,893,11 to 15,1246000
73498108,flamingo valley,siglap road,condominium,15,frankel,bedok,aug-17,1206,01 to 05,1650000
94917272,leighwoods,mount sinai rise,condominium,10,ulu pandan,bukit timah,jan-18,2217,01 to 05,2900000
91666275,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,jul-21,1055,01 to 05,1262000
32548870,kingsford waterbay,upper serangoon view,apartment,19,kangkar,hougang,sep-17,850,11 to 15,1086960
45020058,peak residence,thomson road,condominium,11,malcolm,novena,may-21,829,01 to 05,2207450
80466047,38 i suites,ipoh lane,apartment,15,geylang east,geylang,jul-21,1356,16 to 20,1450000
79560202,parc clematis,jalan lempeng,apartment,5,faber,clementi,sep-19,915,06 to 10,1464000
74274797,rivercove residences,anchorvale lane,executive condominium,19,anchorvale,sengkang,jun-18,958,11 to 15,970300
47975820,the antares,mattar road,apartment,14,macpherson,geylang,jul-21,689,01 to 05,1223000
39375976,stratford court,bedok ria crescent,condominium,16,bedok south,bedok,nov-21,1163,01 to 05,913000
77953973,the mayfair,jurong east street 32,condominium,22,yuhua west,jurong east,may-17,1184,06 to 10,1022000
55198824,penrose,sims drive,apartment,14,aljunied,geylang,jul-21,1184,06 to 10,2016000
30425866,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,may-19,678,01 to 05,955000
42934628,the palette,pasir ris grove,condominium,18,pasir ris central,pasir ris,mar-20,893,01 to 05,865500
67472579,penrose,sims drive,apartment,14,aljunied,geylang,sep-20,1055,11 to 15,1603000
62380391,the anchorage,alexandra road,condominium,3,mei chin,queenstown,feb-20,2077,16 to 20,3170000
93731771,canninghill piers,clarke quay,apartment,6,clarke quay,singapore river,nov-21,-1,11 to 15,1495000
97625122,the woodleigh residences,bidadari park drive,apartment,0,bidadari,toa payoh,sep-20,958,06 to 10,1796000
41927479,mackenzie 138,mackenzie road,apartment,9,mackenzie,rochor,nov-17,431,01 to 05,720000
45164516,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,mar-20,926,01 to 05,925000
97068144,midtown modern,tan quee lan street,apartment,7,bugis,downtown core,mar-21,-1,21 to 25,1802790
40042742,coco palms,pasir ris grove,condominium,18,pasir ris central,pasir ris,jun-18,743,11 to 15,950000
75525794,the creek @ bukit,toh tuck road,condominium,21,anak bukit,bukit timah,jun-17,721,01 to 05,1280600
10039536,waterview,tampines avenue 1,condominium,18,tampines west,tampines,oct-19,926,01 to 05,960000
38130007,bishan point,bright hill drive,condominium,20,upper thomson,bishan,oct-21,936,21 to 25,1230000
32154774,hundred palms residences,yio chu kang road,executive condominium,0,hougang west,hougang,jul-17,958,11 to 15,825300
86079850,high park residences,fernvale road,apartment,28,fernvale,sengkang,aug-20,678,01 to 05,840000
85155276X,nyon,amber road,apartment,15,marine parade,marine parade,sep-21,915,11 to 15,2088000
13022882,the holland collection,holland road,apartment,10,ridout,tanglin,sep-20,1841,01 to 05,3600000
23055958,hazel park condominium,hazel park terrace,condominium,23,jelebu,bukit panjang,sep-20,1389,06 to 10,1480000
37710654,twin vew,west coast vale,apartment,5,west coast,clementi,may-18,-1,16 to 20,1052000
40126907X,leedon green,leedon heights,condominium,10,farrer court,bukit timah,dec-21,614,06 to 10,1710000
45894488,pasir ris 8,pasir ris drive 8,apartment,18,pasir ris central,pasir ris,jul-21,1259,06 to 10,2008000
28390992X,lake grande,jurong lake link,condominium,22,hong kah,jurong west,mar-17,-1,11 to 15,1180000
44281606,commonwealth towers,commonwealth avenue,condominium,3,margaret drive,queenstown,may-17,904,36 to 40,1584300
21994232,the tre ver,potong pasir avenue 1,condominium,13,potong pasir,toa payoh,jan-19,700,16 to 20,1151224
34988180,rivercove residences,anchorvale lane,executive condominium,19,anchorvale,sengkang,may-18,1109,11 to 15,1071800
54048534,la vida @ 130,lorong k telok kurau,apartment,0,frankel,bedok,may-18,1324,01 to 05,1540000
29353463,fourth avenue residences,fourth avenue,apartment,10,coronation road,bukit timah,may-21,646,01 to 05,1486000
23105209,the lakeshore,jurong west street 41,condominium,22,hong kah,jurong west,dec-17,1109,06 to 10,1160000
66405063,principal garden,prince charles crescent,condominium,3,alexandra north,bukit merah,oct-17,764,16 to 20,1346000
23821904,kent ridge hill residences,south buona vista road,apartment,5,pasir panjang 2,queenstown,sep-20,775,01 to 05,1384000
30302738,stirling residences,stirling road,apartment,3,mei chin,queenstown,sep-18,764,26 to 30,1373000
92075850,reflections at keppel bay,keppel bay view,condominium,4,maritime square,bukit merah,sep-17,1561,01 to 05,2450000
88707587,kovan melody,kovan road,condominium,19,kovan,hougang,jan-18,904,01 to 05,980000
75822000,martin modern,martin place,condominium,9,institution hill,river valley,aug-20,764,21 to 25,2047000
40915679,east meadows,tanah merah kechil road,condominium,16,bedok north,bedok,mar-18,861,01 to 05,888000
85174269,parc life,sembawang crescent,executive condominium,27,sembawang central,sembawang,nov-17,1270,01 to 05,1017720
36293016,the esta,amber gardens,condominium,15,marine parade,marine parade,mar-20,1130,16 to 20,2050000
