transaction_id,url,name,street,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
44965756,http://condo-sg.com/palm-gardens-9515,palm gardens,hong san walk,condominium,23,keat hong,choa chu kang,feb-18,1216,06 to 10,A,860000
34925888,http://condo-sg.com/pebble-bay-6229,pebble bay,tanjong rhu road,condominium,15,tanjong rhu,kallang,mar-19,2626,06 to 10,A,
99069763,http://condo-sg.com/caribbean-at-keppel-bay-7115,caribbean at keppel bay,keppel bay drive,condominium,4,maritime square,bukit merah,sep-19,1270,06 to 10,A,1700000
50146825,http://condo-sg.com/water-place-2411,water place,tanjong rhu road,condominium,15,tanjong rhu,kallang,apr-17,1453,01 to 05,A,1610000
28188856,http://condo-sg.com/stirling-residences-2293,stirling residences,stirling road,apartment,3,mei chin,queenstown,aug-18,506,16 to 20,A,928000
94296353,http://condo-sg.com/le-quest-6253,le quest,bukit batok street 41,apartment,23,brickworks,bukit batok,aug-17,431,11 to 15,A,585000
93854869,http://condo-sg.com/maysprings-1926,maysprings,petir road,apartment,23,jelebu,bukit panjang,sep-21,1528,16 to 20,A,1415000
12480774,http://condo-sg.com/parc-botannia-3861,parc botannia,fernvale street,condominium,28,fernvale,sengkang,dec-17,786,21 to 25,A,955000
12022050,http://condo-sg.com/parc-botannia-2257,parc botannia,fernvale street,condominium,28,fernvale,sengkang,feb-18,786,06 to 10,A,982000
61321817,http://condo-sg.com/nicole-green-1291,nicole green,guillemard road,apartment,14,aljunied,geylang,jun-21,1238,11 to 15,A,1680000
49965220,http://condo-sg.com/the-clement-canopy-3690,the clement canopy,clementi avenue 1,apartment,5,clementi woods,clementi,nov-17,732,36 to 40,A,
25581230,http://condo-sg.com/normanton-park-7282,normanton park,normanton park,apartment,5,kent ridge,queenstown,jan-21,1098,06 to 10,A,1919655
65078526,http://condo-sg.com/riversails-4632,riversails,upper serangoon crescent,condominium,19,hougang east,hougang,dec-18,1109,11 to 15,A,1195000
62716251,http://condo-sg.com/blossom-residences-1933,blossom residences,segar road,executive condominium,23,saujana,bukit panjang,sep-20,969,11 to 15,A,888000
53392582,http://condo-sg.com/thomson-view-condominium-7479,thomson view condominium,bright hill drive,condominium,20,upper thomson,bishan,aug-19,2024,01 to 05,A,1930000
63036766,http://condo-sg.com/gem-residences-5467,gem residences,lorong 5 toa payoh,condominium,12,boon teck,toa payoh,aug-17,947,16 to 20,A,1407000
80025804,http://condo-sg.com/blue-horizon-7718,blue horizon,west coast crescent,condominium,5,clementi west,clementi,dec-20,1227,21 to 25,A,
90612085,http://condo-sg.com/riversails-6862,riversails,upper serangoon crescent,condominium,19,hougang east,hougang,jul-21,883,06 to 10,A,900000
93537309,http://condo-sg.com/buckley-classique-5569,buckley classique,buckley road,condominium,11,moulmein,novena,oct-17,1410,01 to 05,A,2780000
80726726,http://condo-sg.com/affinity-at-serangoon-9896,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,mar-21,1152,01 to 05,A,1677000
93236671,,ripple bay,pasir ris link,condominium,18,pasir ris park,pasir ris,aug-21,1087,06 to 10,A,1185000
63142257,http://condo-sg.com/whistler-grand-6720,whistler grand,west coast vale,apartment,5,west coast,clementi,jul-20,764,31 to 35,A,1191460
87339883,http://condo-sg.com/the-gardens-at-bishan-9104,the gardens at bishan,sin ming walk,condominium,20,upper thomson,bishan,aug-18,883,16 to 20,A,1035000
94033334,http://condo-sg.com/pine-grove-9042,pine grove,pine grove,condominium,21,ulu pandan,bukit timah,mar-21,1755,16 to 20,A,1700000
34071408,http://condo-sg.com/kent-ridge-hill-residences-3558,kent ridge hill residences,south buona vista road,apartment,5,pasir panjang 2,queenstown,jan-19,646,01 to 05,A,1117000
51858705,http://condo-sg.com/the-gardens-at-bishan-2689,the gardens at bishan,sin ming walk,condominium,20,upper thomson,bishan,nov-19,1206,06 to 10,A,1380000
72426533,http://condo-sg.com/killiney-118-9573,killiney 118,killiney road,apartment,9,leonie hill,river valley,mar-17,570,06 to 10,A,1050000
27902281,http://condo-sg.com/the-terrace-4306,the terrace,edgedale plains,executive condominium,19,waterway east,punggol,feb-17,1001,16 to 20,A,814600
73897331,http://condo-sg.com/amber-45-4849,amber 45,amber road,apartment,15,marine parade,marine parade,may-18,700,06 to 10,A,1671000
25113202,http://condo-sg.com/clavon-6889,clavon,clementi avenue 1,apartment,5,clementi woods,clementi,dec-20,678,06 to 10,A,1057000
79249308,http://condo-sg.com/elias-green-8209,elias green,elias green,condominium,18,pasir ris central,pasir ris,oct-17,1550,06 to 10,A,950000
89529180,http://condo-sg.com/normanton-park-2503,normanton park,normanton park,apartment,5,kent ridge,queenstown,jun-21,657,16 to 20,A,
17821802,,tribeca,kim seng road,condominium,9,robertson quay,singapore river,oct-19,570,11 to 15,A,1265000
93250674,http://condo-sg.com/pinnacle-16-7426,pinnacle 16,shan road,apartment,12,balestier,novena,mar-18,581,11 to 15,A,890000
51596384,http://condo-sg.com/parc-clematis-5738,parc clematis,jalan lempeng,apartment,5,faber,clementi,oct-20,861,16 to 20,A,1438500
94319041,http://condo-sg.com/leedon-green-4750,leedon green,leedon heights,condominium,10,farrer court,bukit timah,oct-21,710,01 to 05,A,1780000
64953159,http://condo-sg.com/dairy-farm-residences-8733,dairy farm residences,dairy farm lane,apartment,23,dairy farm,bukit panjang,dec-21,958,01 to 05,A,1515600
19721949,http://condo-sg.com/bartley-ridge-4591,bartley ridge,mount vernon road,condominium,13,joo seng,toa payoh,jul-20,463,06 to 10,A,695000
55821078,http://condo-sg.com/ascentia-sky-9497,ascentia sky,alexandra view,condominium,3,redhill,bukit merah,may-18,1012,36 to 40,A,1588000
85294107,http://condo-sg.com/clavon-4518,clavon,clementi avenue 1,apartment,5,clementi woods,clementi,dec-20,678,11 to 15,A,1061000
29241684,http://condo-sg.com/mayfair-modern-1564,mayfair modern,rifle range road,condominium,21,swiss club,bukit timah,aug-19,506,01 to 05,A,1016300
50566087,http://condo-sg.com/montrosa-4029,montrosa,hillview avenue,condominium,23,hillview,bukit batok,sep-17,1152,06 to 10,A,980000
70298057,http://condo-sg.com/the-clement-canopy-6726,the clement canopy,clementi avenue 1,apartment,5,clementi woods,clementi,may-21,1346,36 to 40,A,2100000
28215339,http://condo-sg.com/le-quest-5868,le quest,bukit batok street 41,apartment,23,brickworks,bukit batok,aug-17,700,11 to 15,A,963000
87560442,http://condo-sg.com/archipelago-6280,archipelago,bedok reservoir road,condominium,16,bedok reservoir,bedok,jun-17,840,01 to 05,A,1030000
48016097,http://condo-sg.com/martin-modern-1155,martin modern,martin place,condominium,9,institution hill,river valley,oct-18,1798,06 to 10,A,4944000
59466698,http://condo-sg.com/parc-esta-6824,parc esta,sims avenue,apartment,14,geylang east,geylang,jan-20,743,01 to 05,A,1219000
94477282,http://condo-sg.com/affinity-at-serangoon-6042,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,sep-20,732,01 to 05,A,1200000
92530933,http://condo-sg.com/espira-suites-3095,espira suites,lorong h telok kurau,apartment,15,frankel,bedok,mar-19,474,01 to 05,A,700000
78342286,http://condo-sg.com/lush-on-holland-hill-8296,lush on holland hill,holland hill,condominium,10,leedon park,bukit timah,jul-17,1507,06 to 10,A,2230000
22901307,http://condo-sg.com/the-metz-7288,the metz,devonshire road,condominium,9,leonie hill,river valley,jan-18,1066,11 to 15,A,2550000
70290325,http://condo-sg.com/the-palette-8088,the palette,pasir ris grove,condominium,18,pasir ris central,pasir ris,aug-19,1066,06 to 10,A,1050000
42414369,http://condo-sg.com/tanamera-crest-2227,tanamera crest,pari dedap walk,condominium,16,bedok north,bedok,feb-18,1216,01 to 05,A,930000
98248211,,suites @ paya lebar,upper paya lebar road,apartment,19,tai seng,hougang,dec-19,409,01 to 05,A,605000
32411899,http://condo-sg.com/sky-habitat-2916,sky habitat,bishan street 15,condominium,20,bishan east,bishan,nov-17,1518,11 to 15,A,2139600
45470047,http://condo-sg.com/8@woodleigh-3775,8@woodleigh,woodleigh close,condominium,13,woodleigh,toa payoh,jan-21,1152,11 to 15,A,1580000
71703565,http://condo-sg.com/parc-esta-3509,parc esta,sims avenue,apartment,14,geylang east,geylang,dec-19,452,16 to 20,A,862000
95107081,,the estuary,yishun avenue 1,condominium,27,yishun south,yishun,oct-21,1119,06 to 10,A,1008888
86962023,http://condo-sg.com/the-florence-residences-9064,the florence residences,hougang avenue 2,apartment,19,kovan,,jun-20,635,01 to 05,A,986000
50198738,http://condo-sg.com/wandervale-2728,wandervale,choa chu kang avenue 3,executive condominium,23,choa chu kang central,choa chu kang,feb-17,1098,06 to 10,A,847000
73216087,http://condo-sg.com/bedok-court-2075,bedok court,bedok south avenue 3,condominium,16,bedok south,bedok,aug-17,2411,01 to 05,A,1500000
96808711,http://condo-sg.com/lumiere-8775,lumiere,mistri road,apartment,2,tanjong pagar,downtown core,may-21,646,36 to 40,A,1213200
43014770,http://condo-sg.com/77-@-east-coast-2133,77 @ east coast,upper east coast road,apartment,15,frankel,,nov-21,990,01 to 05,A,1657000
88509218,http://condo-sg.com/treasure-at-tampines-6840,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,feb-21,915,11 to 15,A,1303000
93150978,,the luxurie,compassvale road,condominium,19,sengkang town centre,sengkang,apr-19,452,01 to 05,A,650000
82485580,http://condo-sg.com/whistler-grand-7961,whistler grand,west coast vale,apartment,5,west coast,,aug-20,764,31 to 35,A,1204580
64989896,http://condo-sg.com/pasir-ris-8-4832,pasir ris 8,pasir ris drive 8,apartment,18,pasir ris central,pasir ris,jul-21,710,06 to 10,A,1154000
38354863,http://condo-sg.com/the-alps-residences-6681,the alps residences,tampines street 86,condominium,18,tampines west,tampines,nov-21,689,06 to 10,A,880000
39801325,http://condo-sg.com/parc-botannia-5711,parc botannia,fernvale street,condominium,28,fernvale,sengkang,feb-20,980,16 to 20,A,1319080
33525472,http://condo-sg.com/jui-residences-4749,jui residences,serangoon road,apartment,12,bendemeer,,sep-18,1001,16 to 20,A,1774000
76267389,,canninghill piers,clarke quay,apartment,6,clarke quay,singapore river,nov-21,883,06 to 10,A,2480000
51370680,,leonie parc view,leonie hill road,apartment,9,leonie hill,river valley,apr-17,2013,16 to 20,A,4228000
14884042,http://condo-sg.com/rivercove-residences-5277,rivercove residences,anchorvale lane,executive condominium,19,anchorvale,sengkang,apr-18,958,06 to 10,A,
10565786,http://condo-sg.com/whistler-grand-8800,whistler grand,west coast vale,apartment,5,west coast,clementi,jan-20,1281,16 to 20,A,1726920
43705547,http://condo-sg.com/isuites-@-marshall-5263,isuites @ marshall,marshall road,apartment,15,katong,marine parade,jun-18,441,01 to 05,A,
38361106,,marina bay residences,marina boulevard,condominium,1,central subzone,downtown core,jul-17,710,31 to 35,A,1500000
10244869,http://condo-sg.com/parc-canberra-7708,parc canberra,canberra walk,executive condominium,27,sembawang east,sembawang,sep-20,947,06 to 10,A,1043000
56401942,http://condo-sg.com/kingsford-waterbay-3926,kingsford waterbay,upper serangoon view,apartment,19,kangkar,hougang,feb-18,850,01 to 05,A,1152000
55082675,,craig place,craig road,apartment,2,chinatown,outram,feb-18,570,06 to 10,A,1025000
60188513,http://condo-sg.com/affinity-at-serangoon-5131,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,jun-21,904,01 to 05,A,1498860
69708512,http://condo-sg.com/amaryllis-ville-4162,amaryllis ville,newton road,condominium,11,moulmein,novena,feb-18,980,11 to 15,A,1515000
50131609,http://condo-sg.com/whistler-grand-2198,whistler grand,west coast vale,apartment,5,west coast,,sep-19,958,21 to 25,A,1348080
82323365,,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,feb-21,527,16 to 20,A,915112
64995104,http://condo-sg.com/sol-acres-3918,sol acres,choa chu kang grove,executive condominium,23,keat hong,choa chu kang,jan-17,1066,16 to 20,A,862000
79934394,http://condo-sg.com/south-beach-residences-4927,south beach residences,beach road,apartment,7,city hall,downtown core,oct-18,2616,31 to 35,A,10333025
42160506,http://condo-sg.com/meadows-@-peirce-6079,meadows @ peirce,upper thomson road,condominium,26,tagore,ang mo kio,jul-17,915,01 to 05,A,1160000
60982571,http://condo-sg.com/commonwealth-towers-5908,commonwealth towers,commonwealth avenue,condominium,3,margaret drive,queenstown,jul-17,463,41 to 45,A,898000
80395931,http://condo-sg.com/pasir-ris-8-2027,pasir ris 8,pasir ris drive 8,apartment,18,pasir ris central,pasir ris,jul-21,1023,11 to 15,A,1538000
22474831,http://condo-sg.com/the-gardens-at-bishan-4831,the gardens at bishan,sin ming walk,condominium,20,upper thomson,bishan,may-17,883,16 to 20,A,1020000
85387554,http://condo-sg.com/artra-4326,artra,alexandra view,apartment,3,redhill,bukit merah,oct-17,829,26 to 30,A,1526999
94902495,http://condo-sg.com/arc-at-tampines-2380,arc at tampines,tampines avenue 8,executive condominium,18,tampines west,tampines,nov-18,1227,01 to 05,A,1120000
14209540,http://condo-sg.com/the-aston-2793,the aston,kay poh road,apartment,10,chatsworth,tanglin,aug-18,1012,06 to 10,A,1595000
32015302,http://condo-sg.com/the-crest-8703,the crest,prince charles crescent,condominium,3,alexandra north,bukit merah,mar-19,1195,06 to 10,A,2408000
78620015,,pullman residences newton,dunearn road,apartment,11,moulmein,novena,sep-20,463,11 to 15,A,1321000
75486123,http://condo-sg.com/parc-life-7721,parc life,sembawang crescent,executive condominium,27,sembawang central,sembawang,feb-18,1066,11 to 15,A,898000
66667284,http://condo-sg.com/braddell-view-4486,braddell view,braddell hill,apartment,20,toa payoh west,toa payoh,mar-17,1701,16 to 20,A,1388800
77384360,http://condo-sg.com/the-tapestry-2800,the tapestry,tampines street 86,condominium,18,tampines west,tampines,mar-18,1130,01 to 05,A,1426400
78275413,http://condo-sg.com/viio-@-balestier-6959,viio @ balestier,balestier road,apartment,12,balestier,novena,jan-17,840,01 to 05,A,1197000
34490511,http://condo-sg.com/avenue-south-residence-6158,avenue south residence,silat avenue,apartment,3,kampong tiong bahru,bukit merah,jun-20,689,31 to 35,A,1468000
58732041,http://condo-sg.com/parc-komo-5121,parc komo,upper changi road north,apartment,17,flora drive,pasir ris,jan-21,732,01 to 05,A,1072000
82422704,http://condo-sg.com/the-landmark-9566,the landmark,chin swee road,condominium,3,pearl's hill,outram,nov-20,495,06 to 10,A,
92054534,http://condo-sg.com/bartley-residences-4904,bartley residences,lorong how sun,apartment,19,upper paya lebar,serangoon,may-18,463,01 to 05,A,712000
20780770,http://condo-sg.com/livia-8290,livia,pasir ris grove,condominium,18,pasir ris central,pasir ris,jun-17,915,11 to 15,A,836888
82078874,http://condo-sg.com/nim-gardens-4843,nim gardens,nim road,condominium,28,seletar hills,serangoon,jan-21,1830,06 to 10,A,1660000
51594737,http://condo-sg.com/sunshine-mansions-3325,sunshine mansions,joo chiat place,apartment,15,frankel,bedok,oct-21,818,01 to 05,A,
52199551,http://condo-sg.com/the-tre-ver-6015,the tre ver,potong pasir avenue 1,condominium,13,potong pasir,toa payoh,apr-19,700,11 to 15,A,1131000
29456999,http://condo-sg.com/high-park-residences-9366,high park residences,fernvale road,apartment,28,fernvale,sengkang,sep-17,990,06 to 10,A,1040000
65110345,http://condo-sg.com/marina-one-residences-2183,marina one residences,marina way,apartment,1,central subzone,downtown core,jul-19,1152,16 to 20,A,3250000
99403129,http://condo-sg.com/penrose-9839,penrose,sims drive,apartment,14,aljunied,geylang,sep-20,958,11 to 15,A,1397000
83346855,http://condo-sg.com/inz-residence-1552,inz residence,choa chu kang avenue 5,executive condominium,23,peng siang,choa chu kang,aug-17,689,11 to 15,A,576500
84032486,http://condo-sg.com/treasure-at-tampines-5034,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,mar-19,463,06 to 10,A,629000
40834354,http://condo-sg.com/rezi-24-7123,rezi 24,lorong 24 geylang,apartment,14,aljunied,geylang,sep-20,484,06 to 10,A,800900
33291913,http://condo-sg.com/bishan-loft-4477,bishan loft,bishan street 11,executive condominium,20,bishan east,bishan,jun-18,1173,06 to 10,A,1388000
10172905,http://condo-sg.com/riversails-6962,riversails,upper serangoon crescent,condominium,19,hougang east,hougang,mar-21,1184,01 to 05,A,1223000
88706456,http://condo-sg.com/emerald-park-6330,emerald park,indus road,condominium,3,bukit ho swee,bukit merah,jan-21,1012,11 to 15,A,
43833673,http://condo-sg.com/treasure-at-tampines-7479,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,oct-19,1238,06 to 10,A,1655000
54549114,http://condo-sg.com/parc-botannia-5554,parc botannia,fernvale street,condominium,28,fernvale,sengkang,nov-17,506,06 to 10,A,635000
